id_municipio,municipio,ano,sexo,valor
Município (Código),Município,Ano,Sexo,
4209904,Lontras - SC,2010,Total,95.4
4210001,Luiz Alves - SC,2010,Total,95.9
4210035,Luzerna - SC,2010,Total,98.0
4210050,Macieira - SC,2010,Total,91.4
4210100,Mafra - SC,2010,Total,96.8
4210209,Major Gercino - SC,2010,Total,93.2
4210308,Major Vieira - SC,2010,Total,94.5
4210407,Maracajá - SC,2010,Total,94.8
4210506,Maravilha - SC,2010,Total,95.5
4210555,Marema - SC,2010,Total,92.4
4210605,Massaranduba - SC,2010,Total,96.8
4210704,Matos Costa - SC,2010,Total,90.1
4210803,Meleiro - SC,2010,Total,95.2
4210852,Mirim Doce - SC,2010,Total,92.8
4210902,Modelo - SC,2010,Total,93.9
4211009,Mondaí - SC,2010,Total,95.8
4211058,Monte Carlo - SC,2010,Total,88.9
4211108,Monte Castelo - SC,2010,Total,93.4
4211207,Morro da Fumaça - SC,2010,Total,95.1
4211256,Morro Grande - SC,2010,Total,94.4
4211306,Navegantes - SC,2010,Total,96.1
4211405,Nova Erechim - SC,2010,Total,94.7
4211454,Nova Itaberaba - SC,2010,Total,91.9
4211504,Nova Trento - SC,2010,Total,96.5
4211603,Nova Veneza - SC,2010,Total,97.0
4211652,Novo Horizonte - SC,2010,Total,88.2
4211702,Orleans - SC,2010,Total,95.8
4211751,Otacílio Costa - SC,2010,Total,94.0
4211801,Ouro - SC,2010,Total,96.1
4211850,Ouro Verde - SC,2010,Total,89.5
4211876,Paial - SC,2010,Total,91.6
4211892,Painel - SC,2010,Total,90.7
4211900,Palhoça - SC,2010,Total,96.4
4212007,Palma Sola - SC,2010,Total,92.1
4212056,Palmeira - SC,2010,Total,89.6
4212106,Palmitos - SC,2010,Total,93.6
4212205,Papanduva - SC,2010,Total,93.8
4212239,Paraíso - SC,2010,Total,90.0
4212254,Passo de Torres - SC,2010,Total,93.7
4212270,Passos Maia - SC,2010,Total,91.5
4212304,Paulo Lopes - SC,2010,Total,89.9
4212403,Pedras Grandes - SC,2010,Total,95.3
4212502,Penha - SC,2010,Total,96.7
4212601,Peritiba - SC,2010,Total,98.1
4212700,Petrolândia - SC,2010,Total,93.1
4212809,Balneário Piçarras - SC,2010,Total,95.8
4212908,Pinhalzinho - SC,2010,Total,95.4
4213005,Pinheiro Preto - SC,2010,Total,95.8
4213104,Piratuba - SC,2010,Total,94.9
4213153,Planalto Alegre - SC,2010,Total,89.1
4213203,Pomerode - SC,2010,Total,98.4
4213302,Ponte Alta - SC,2010,Total,89.8
4213351,Ponte Alta do Norte - SC,2010,Total,91.5
4213401,Ponte Serrada - SC,2010,Total,91.3
4213500,Porto Belo - SC,2010,Total,95.7
4213609,Porto União - SC,2010,Total,96.8
4213708,Pouso Redondo - SC,2010,Total,94.7
4213807,Praia Grande - SC,2010,Total,91.2
4213906,Presidente Castello Branco - SC,2010,Total,95.7
4214003,Presidente Getúlio - SC,2010,Total,97.1
4214102,Presidente Nereu - SC,2010,Total,89.6
4214151,Princesa - SC,2010,Total,90.6
4214201,Quilombo - SC,2010,Total,92.3
4214300,Rancho Queimado - SC,2010,Total,93.6
4214409,Rio das Antas - SC,2010,Total,94.5
4214508,Rio do Campo - SC,2010,Total,94.6
4214607,Rio do Oeste - SC,2010,Total,95.5
4214706,Rio dos Cedros - SC,2010,Total,97.1
4214805,Rio do Sul - SC,2010,Total,97.3
4214904,Rio Fortuna - SC,2010,Total,97.3
4215000,Rio Negrinho - SC,2010,Total,96.4
4215059,Rio Rufino - SC,2010,Total,91.4
4215075,Riqueza - SC,2010,Total,92.3
4215109,Rodeio - SC,2010,Total,96.2
4215208,Romelândia - SC,2010,Total,89.6
4215307,Salete - SC,2010,Total,95.8
4215356,Saltinho - SC,2010,Total,87.7
4215406,Salto Veloso - SC,2010,Total,93.4
4215455,Sangão - SC,2010,Total,93.2
4215505,Santa Cecília - SC,2010,Total,91.4
4215554,Santa Helena - SC,2010,Total,91.0
4215604,Santa Rosa de Lima - SC,2010,Total,95.6
4215653,Santa Rosa do Sul - SC,2010,Total,94.0
4215679,Santa Terezinha - SC,2010,Total,95.0
4215687,Santa Terezinha do Progresso - SC,2010,Total,88.2
4215695,Santiago do Sul - SC,2010,Total,89.6
4215703,Santo Amaro da Imperatriz - SC,2010,Total,95.3
4215752,São Bernardino - SC,2010,Total,89.9
4215802,São Bento do Sul - SC,2010,Total,97.7
4215901,São Bonifácio - SC,2010,Total,96.6
4216008,São Carlos - SC,2010,Total,95.4
4216057,São Cristóvão do Sul - SC,2010,Total,88.6
4216107,São Domingos - SC,2010,Total,91.6
4216206,São Francisco do Sul - SC,2010,Total,96.6
4216255,São João do Oeste - SC,2010,Total,99.0
4216305,São João Batista - SC,2010,Total,96.8
4216354,São João do Itaperiú - SC,2010,Total,94.0
4216404,São João do Sul - SC,2010,Total,93.0
4216503,São Joaquim - SC,2010,Total,94.6
4216602,São José - SC,2010,Total,97.4
4216701,São José do Cedro - SC,2010,Total,94.5
4216800,São José do Cerrito - SC,2010,Total,88.1
4216909,São Lourenço do Oeste - SC,2010,Total,93.9
4217006,São Ludgero - SC,2010,Total,96.5
4217105,São Martinho - SC,2010,Total,96.1
4217154,São Miguel da Boa Vista - SC,2010,Total,90.0
4217204,São Miguel do Oeste - SC,2010,Total,95.7
4217253,São Pedro de Alcântara - SC,2010,Total,94.4
4217303,Saudades - SC,2010,Total,96.0
4217402,Schroeder - SC,2010,Total,98.1
4217501,Seara - SC,2010,Total,95.2
4217550,Serra Alta - SC,2010,Total,94.5
4217600,Siderópolis - SC,2010,Total,95.9
4217709,Sombrio - SC,2010,Total,95.1
4217758,Sul Brasil - SC,2010,Total,87.8
4217808,Taió - SC,2010,Total,95.9
4217907,Tangará - SC,2010,Total,93.9
4217956,Tigrinhos - SC,2010,Total,90.7
4218004,Tijucas - SC,2010,Total,94.6
4218103,Timbé do Sul - SC,2010,Total,92.2
4218202,Timbó - SC,2010,Total,98.3
4218251,Timbó Grande - SC,2010,Total,91.6
4218301,Três Barras - SC,2010,Total,94.1
4218350,Treviso - SC,2010,Total,97.9
4218400,Treze de Maio - SC,2010,Total,94.6
4218509,Treze Tílias - SC,2010,Total,95.9
4218608,Trombudo Central - SC,2010,Total,96.0
4218707,Tubarão - SC,2010,Total,96.8
4218756,Tunápolis - SC,2010,Total,96.3
4218806,Turvo - SC,2010,Total,95.6
4218855,União do Oeste - SC,2010,Total,91.1
4218905,Urubici - SC,2010,Total,93.9
4218954,Urupema - SC,2010,Total,93.5
4219002,Urussanga - SC,2010,Total,96.9
4219101,Vargeão - SC,2010,Total,92.3
4219150,Vargem - SC,2010,Total,87.1
4219176,Vargem Bonita - SC,2010,Total,93.9
4219200,Vidal Ramos - SC,2010,Total,92.3
4219309,Videira - SC,2010,Total,96.7
4219358,Vitor Meireles - SC,2010,Total,92.9
4219408,Witmarsum - SC,2010,Total,95.6
4219507,Xanxerê - SC,2010,Total,94.9
4219606,Xavantina - SC,2010,Total,94.0
4219705,Xaxim - SC,2010,Total,94.8
4219853,Zortéa - SC,2010,Total,93.4
4300034,Aceguá - RS,2010,Total,94.2
4300059,Água Santa - RS,2010,Total,95.1
4300109,Agudo - RS,2010,Total,93.7
4300208,Ajuricaba - RS,2010,Total,95.1
4300307,Alecrim - RS,2010,Total,92.7
4300406,Alegrete - RS,2010,Total,94.5
4300455,Alegria - RS,2010,Total,90.5
4300471,Almirante Tamandaré do Sul - RS,2010,Total,95.9
4300505,Alpestre - RS,2010,Total,88.3
4300554,Alto Alegre - RS,2010,Total,93.1
4300570,Alto Feliz - RS,2010,Total,97.5
4300604,Alvorada - RS,2010,Total,96.3
4300638,Amaral Ferrador - RS,2010,Total,88.8
4300646,Ametista do Sul - RS,2010,Total,89.6
4300661,André da Rocha - RS,2010,Total,93.9
4300703,Anta Gorda - RS,2010,Total,94.7
4300802,Antônio Prado - RS,2010,Total,95.5
4300851,Arambaré - RS,2010,Total,93.1
4300877,Araricá - RS,2010,Total,95.4
4300901,Aratiba - RS,2010,Total,96.0
4301008,Arroio do Meio - RS,2010,Total,98.2
4301057,Arroio do Sal - RS,2010,Total,96.4
4301073,Arroio do Padre - RS,2010,Total,95.4
4301107,Arroio dos Ratos - RS,2010,Total,93.5
4301206,Arroio do Tigre - RS,2010,Total,93.4
4301305,Arroio Grande - RS,2010,Total,92.5
4301404,Arvorezinha - RS,2010,Total,92.3
4301503,Augusto Pestana - RS,2010,Total,96.0
4301552,Áurea - RS,2010,Total,95.0
4301602,Bagé - RS,2010,Total,95.4
4301636,Balneário Pinhal - RS,2010,Total,95.2
4301651,Barão - RS,2010,Total,97.2
4301701,Barão de Cotegipe - RS,2010,Total,96.4
4301750,Barão do Triunfo - RS,2010,Total,91.0
4301800,Barracão - RS,2010,Total,91.9
4301859,Barra do Guarita - RS,2010,Total,90.9
4301875,Barra do Quaraí - RS,2010,Total,93.4
4301909,Barra do Ribeiro - RS,2010,Total,93.3
4301925,Barra do Rio Azul - RS,2010,Total,92.6
4301958,Barra Funda - RS,2010,Total,95.3
4302006,Barros Cassal - RS,2010,Total,86.5
4302055,Benjamin Constant do Sul - RS,2010,Total,88.0
4302105,Bento Gonçalves - RS,2010,Total,97.9
4302154,Boa Vista das Missões - RS,2010,Total,91.9
4302204,Boa Vista do Buricá - RS,2010,Total,98.2
4302220,Boa Vista do Cadeado - RS,2010,Total,95.1
4302238,Boa Vista do Incra - RS,2010,Total,95.4
4302253,Boa Vista do Sul - RS,2010,Total,93.1
4302303,Bom Jesus - RS,2010,Total,92.8
4302352,Bom Princípio - RS,2010,Total,98.4
4302378,Bom Progresso - RS,2010,Total,90.7
4302402,Bom Retiro do Sul - RS,2010,Total,96.7
4302451,Boqueirão do Leão - RS,2010,Total,90.2
4302501,Bossoroca - RS,2010,Total,92.7
4302584,Bozano - RS,2010,Total,95.1
4302600,Braga - RS,2010,Total,87.5
4302659,Brochier - RS,2010,Total,96.8
4302709,Butiá - RS,2010,Total,92.1
4302808,Caçapava do Sul - RS,2010,Total,92.3
4302907,Cacequi - RS,2010,Total,93.0
4303004,Cachoeira do Sul - RS,2010,Total,93.0
4303103,Cachoeirinha - RS,2010,Total,97.2
4303202,Cacique Doble - RS,2010,Total,90.7
4303301,Caibaté - RS,2010,Total,93.5
4303400,Caiçara - RS,2010,Total,93.0
4303509,Camaquã - RS,2010,Total,93.3
4303558,Camargo - RS,2010,Total,91.8
4303608,Cambará do Sul - RS,2010,Total,93.6
4303673,Campestre da Serra - RS,2010,Total,94.2
4303707,Campina das Missões - RS,2010,Total,96.2
4303806,Campinas do Sul - RS,2010,Total,95.6
4303905,Campo Bom - RS,2010,Total,97.1
4304002,Campo Novo - RS,2010,Total,88.3
4304101,Campos Borges - RS,2010,Total,91.1
4304200,Candelária - RS,2010,Total,91.2
4304309,Cândido Godói - RS,2010,Total,96.8
4304358,Candiota - RS,2010,Total,95.0
4304408,Canela - RS,2010,Total,96.1
4304507,Canguçu - RS,2010,Total,91.5
4304606,Canoas - RS,2010,Total,97.5
4304614,Canudos do Vale - RS,2010,Total,90.0
4304622,Capão Bonito do Sul - RS,2010,Total,90.8
4304630,Capão da Canoa - RS,2010,Total,96.5
4304655,Capão do Cipó - RS,2010,Total,94.1
4304663,Capão do Leão - RS,2010,Total,93.1
4304671,Capivari do Sul - RS,2010,Total,92.8
4304689,Capela de Santana - RS,2010,Total,94.6
4304697,Capitão - RS,2010,Total,94.8
4304705,Carazinho - RS,2010,Total,96.2
4304713,Caraá - RS,2010,Total,88.9
4304804,Carlos Barbosa - RS,2010,Total,97.6
4304853,Carlos Gomes - RS,2010,Total,95.6
4304903,Casca - RS,2010,Total,96.3
4304952,Caseiros - RS,2010,Total,90.8
4305009,Catuípe - RS,2010,Total,94.4
4305108,Caxias do Sul - RS,2010,Total,97.7
4305116,Centenário - RS,2010,Total,96.1
4305124,Cerrito - RS,2010,Total,88.9
4305132,Cerro Branco - RS,2010,Total,87.8
4305157,Cerro Grande - RS,2010,Total,87.3
4305173,Cerro Grande do Sul - RS,2010,Total,91.0
4305207,Cerro Largo - RS,2010,Total,95.8
4305306,Chapada - RS,2010,Total,95.9
4305355,Charqueadas - RS,2010,Total,95.6
4305371,Charrua - RS,2010,Total,88.3
4305405,Chiapetta - RS,2010,Total,94.2
4305439,Chuí - RS,2010,Total,98.2
4305447,Chuvisca - RS,2010,Total,91.2
4305454,Cidreira - RS,2010,Total,96.6
4305504,Ciríaco - RS,2010,Total,93.4
4305587,Colinas - RS,2010,Total,97.2
4305603,Colorado - RS,2010,Total,95.8
4305702,Condor - RS,2010,Total,95.0
4305801,Constantina - RS,2010,Total,92.3
4305835,Coqueiro Baixo - RS,2010,Total,93.2
4305850,Coqueiros do Sul - RS,2010,Total,95.2
4305871,Coronel Barros - RS,2010,Total,97.1
4305900,Coronel Bicaco - RS,2010,Total,89.7
4305934,Coronel Pilar - RS,2010,Total,96.2
4305959,Cotiporã - RS,2010,Total,95.8
4305975,Coxilha - RS,2010,Total,93.7
4306007,Crissiumal - RS,2010,Total,95.5
4306056,Cristal - RS,2010,Total,91.3
4306072,Cristal do Sul - RS,2010,Total,88.9
4306106,Cruz Alta - RS,2010,Total,95.8
4306130,Cruzaltense - RS,2010,Total,93.8
4306205,Cruzeiro do Sul - RS,2010,Total,96.4
4306304,David Canabarro - RS,2010,Total,93.2
4306320,Derrubadas - RS,2010,Total,91.2
4306353,Dezesseis de Novembro - RS,2010,Total,88.9
4306379,Dilermando de Aguiar - RS,2010,Total,87.6
4306403,Dois Irmãos - RS,2010,Total,98.1
4306429,Dois Irmãos das Missões - RS,2010,Total,88.5
4306452,Dois Lajeados - RS,2010,Total,95.2
4306502,Dom Feliciano - RS,2010,Total,88.8
4306551,Dom Pedro de Alcântara - RS,2010,Total,94.7
4306601,Dom Pedrito - RS,2010,Total,94.5
4306700,Dona Francisca - RS,2010,Total,93.4
4306734,Doutor Maurício Cardoso - RS,2010,Total,94.2
4306759,Doutor Ricardo - RS,2010,Total,93.3
4306767,Eldorado do Sul - RS,2010,Total,96.1
4306809,Encantado - RS,2010,Total,96.9
4306908,Encruzilhada do Sul - RS,2010,Total,90.0
4306924,Engenho Velho - RS,2010,Total,90.6
4306932,Entre-Ijuís - RS,2010,Total,94.3
4306957,Entre Rios do Sul - RS,2010,Total,91.7
4306973,Erebango - RS,2010,Total,93.7
4307005,Erechim - RS,2010,Total,96.9
4307054,Ernestina - RS,2010,Total,94.2
4307104,Herval - RS,2010,Total,92.8
4307203,Erval Grande - RS,2010,Total,89.2
4307302,Erval Seco - RS,2010,Total,89.2
4307401,Esmeralda - RS,2010,Total,92.4
4307450,Esperança do Sul - RS,2010,Total,90.8
4307500,Espumoso - RS,2010,Total,93.1
4307559,Estação - RS,2010,Total,96.6
4307609,Estância Velha - RS,2010,Total,97.5
4307708,Esteio - RS,2010,Total,97.5
4307807,Estrela - RS,2010,Total,97.6
4307815,Estrela Velha - RS,2010,Total,91.8
4307831,Eugênio de Castro - RS,2010,Total,94.0
4307864,Fagundes Varela - RS,2010,Total,96.2
4307906,Farroupilha - RS,2010,Total,97.5
4308003,Faxinal do Soturno - RS,2010,Total,95.3
4308052,Faxinalzinho - RS,2010,Total,91.5
4308078,Fazenda Vilanova - RS,2010,Total,94.6
4308102,Feliz - RS,2010,Total,99.1
4308201,Flores da Cunha - RS,2010,Total,97.0
4308250,Floriano Peixoto - RS,2010,Total,95.9
4308300,Fontoura Xavier - RS,2010,Total,84.8
4308409,Formigueiro - RS,2010,Total,89.6
4308433,Forquetinha - RS,2010,Total,93.8
4308458,Fortaleza dos Valos - RS,2010,Total,94.2
4308508,Frederico Westphalen - RS,2010,Total,95.7
4308607,Garibaldi - RS,2010,Total,97.5
4308656,Garruchos - RS,2010,Total,88.7
4308706,Gaurama - RS,2010,Total,96.1
4308805,General Câmara - RS,2010,Total,91.2
4308854,Gentil - RS,2010,Total,93.0
4308904,Getúlio Vargas - RS,2010,Total,96.1
4309001,Giruá - RS,2010,Total,93.8
4309050,Glorinha - RS,2010,Total,92.6
4309100,Gramado - RS,2010,Total,97.4
4309126,Gramado dos Loureiros - RS,2010,Total,88.5
4309159,Gramado Xavier - RS,2010,Total,91.2
4309209,Gravataí - RS,2010,Total,97.0
4309258,Guabiju - RS,2010,Total,95.6
4309308,Guaíba - RS,2010,Total,96.4
4309407,Guaporé - RS,2010,Total,96.4
4309506,Guarani das Missões - RS,2010,Total,95.3
4309555,Harmonia - RS,2010,Total,98.0
4309571,Herveiras - RS,2010,Total,90.9
4309605,Horizontina - RS,2010,Total,97.3
4309654,Hulha Negra - RS,2010,Total,92.1
4309704,Humaitá - RS,2010,Total,96.6
4309753,Ibarama - RS,2010,Total,93.6
4309803,Ibiaçá - RS,2010,Total,93.7
4309902,Ibiraiaras - RS,2010,Total,94.4
4309951,Ibirapuitã - RS,2010,Total,91.0
4310009,Ibirubá - RS,2010,Total,96.7
4310108,Igrejinha - RS,2010,Total,96.8
4310207,Ijuí - RS,2010,Total,96.1
4310306,Ilópolis - RS,2010,Total,93.7
4310330,Imbé - RS,2010,Total,97.0
4310363,Imigrante - RS,2010,Total,98.6
4310405,Independência - RS,2010,Total,92.6
4310413,Inhacorá - RS,2010,Total,90.2
4310439,Ipê - RS,2010,Total,94.2
4310462,Ipiranga do Sul - RS,2010,Total,96.8
4310504,Iraí - RS,2010,Total,91.2
4310538,Itaara - RS,2010,Total,94.7
4310553,Itacurubi - RS,2010,Total,92.3
4310579,Itapuca - RS,2010,Total,91.7
4310603,Itaqui - RS,2010,Total,94.3
4310652,Itati - RS,2010,Total,88.1
4310702,Itatiba do Sul - RS,2010,Total,89.8
4310751,Ivorá - RS,2010,Total,95.4
4310801,Ivoti - RS,2010,Total,98.2
4310850,Jaboticaba - RS,2010,Total,89.1
4310876,Jacuizinho - RS,2010,Total,89.5
4310900,Jacutinga - RS,2010,Total,94.1
4311007,Jaguarão - RS,2010,Total,93.8
4311106,Jaguari - RS,2010,Total,94.5
4311122,Jaquirana - RS,2010,Total,90.3
4311130,Jari - RS,2010,Total,92.8
4311155,Jóia - RS,2010,Total,94.3
4311205,Júlio de Castilhos - RS,2010,Total,94.8
4311239,Lagoa Bonita do Sul - RS,2010,Total,90.3
4311254,Lagoão - RS,2010,Total,82.0
4311270,Lagoa dos Três Cantos - RS,2010,Total,97.9
4311304,Lagoa Vermelha - RS,2010,Total,93.2
4311403,Lajeado - RS,2010,Total,97.4
4311429,Lajeado do Bugre - RS,2010,Total,83.8
4311502,Lavras do Sul - RS,2010,Total,91.6
4311601,Liberato Salzano - RS,2010,Total,88.4
4311627,Lindolfo Collor - RS,2010,Total,96.5
4311643,Linha Nova - RS,2010,Total,97.3
4311700,Machadinho - RS,2010,Total,90.2
4311718,Maçambará - RS,2010,Total,91.6
4311734,Mampituba - RS,2010,Total,90.6
4311759,Manoel Viana - RS,2010,Total,91.1
4311775,Maquiné - RS,2010,Total,93.1
4311791,Maratá - RS,2010,Total,97.1
4311809,Marau - RS,2010,Total,97.2
4311908,Marcelino Ramos - RS,2010,Total,94.1
4311981,Mariana Pimentel - RS,2010,Total,92.9
4312005,Mariano Moro - RS,2010,Total,93.2
4312054,Marques de Souza - RS,2010,Total,93.5
4312104,Mata - RS,2010,Total,93.1
4312138,Mato Castelhano - RS,2010,Total,91.2
4312153,Mato Leitão - RS,2010,Total,96.5
4312179,Mato Queimado - RS,2010,Total,93.1
4312203,Maximiliano de Almeida - RS,2010,Total,92.0
4312252,Minas do Leão - RS,2010,Total,90.7
4312302,Miraguaí - RS,2010,Total,91.2
4312351,Montauri - RS,2010,Total,93.7
4312377,Monte Alegre dos Campos - RS,2010,Total,90.5
4312385,Monte Belo do Sul - RS,2010,Total,97.7
4312401,Montenegro - RS,2010,Total,96.5
4312427,Mormaço - RS,2010,Total,90.6
4312443,Morrinhos do Sul - RS,2010,Total,91.9
4312450,Morro Redondo - RS,2010,Total,91.6
4312476,Morro Reuter - RS,2010,Total,98.9
4312500,Mostardas - RS,2010,Total,89.6
4312609,Muçum - RS,2010,Total,95.8
4312617,Muitos Capões - RS,2010,Total,93.6
4312625,Muliterno - RS,2010,Total,93.9
4312658,Não-Me-Toque - RS,2010,Total,96.5
4312674,Nicolau Vergueiro - RS,2010,Total,94.8
4312708,Nonoai - RS,2010,Total,90.1
4312757,Nova Alvorada - RS,2010,Total,92.7
4312807,Nova Araçá - RS,2010,Total,97.7
4312906,Nova Bassano - RS,2010,Total,96.9
4312955,Nova Boa Vista - RS,2010,Total,97.7
4313003,Nova Bréscia - RS,2010,Total,96.5
4313011,Nova Candelária - RS,2010,Total,98.0
4313037,Nova Esperança do Sul - RS,2010,Total,95.2
4313060,Nova Hartz - RS,2010,Total,96.9
4313086,Nova Pádua - RS,2010,Total,96.5
4313102,Nova Palma - RS,2010,Total,96.6
4313201,Nova Petrópolis - RS,2010,Total,98.1
4313300,Nova Prata - RS,2010,Total,97.3
4313334,Nova Ramada - RS,2010,Total,93.9
4313359,Nova Roma do Sul - RS,2010,Total,95.6
4313375,Nova Santa Rita - RS,2010,Total,95.8
4313391,Novo Cabrais - RS,2010,Total,92.1
4313409,Novo Hamburgo - RS,2010,Total,96.8
4313425,Novo Machado - RS,2010,Total,93.3
4313441,Novo Tiradentes - RS,2010,Total,86.0
4313466,Novo Xingu - RS,2010,Total,94.8
4313490,Novo Barreiro - RS,2010,Total,89.9
4313508,Osório - RS,2010,Total,96.1
4313607,Paim Filho - RS,2010,Total,92.9
4313656,Palmares do Sul - RS,2010,Total,92.4
4313706,Palmeira das Missões - RS,2010,Total,92.0
4313805,Palmitinho - RS,2010,Total,91.7
4313904,Panambi - RS,2010,Total,97.2
4313953,Pantano Grande - RS,2010,Total,90.3
4314001,Paraí - RS,2010,Total,97.4
4314027,Paraíso do Sul - RS,2010,Total,92.9
4314035,Pareci Novo - RS,2010,Total,98.4
4314050,Parobé - RS,2010,Total,95.8
4314068,Passa Sete - RS,2010,Total,88.4
4314076,Passo do Sobrado - RS,2010,Total,94.4
4314100,Passo Fundo - RS,2010,Total,96.6
4314134,Paulo Bento - RS,2010,Total,96.2
4314159,Paverama - RS,2010,Total,94.1
4314175,Pedras Altas - RS,2010,Total,91.0
4314209,Pedro Osório - RS,2010,Total,92.0
4314308,Pejuçara - RS,2010,Total,96.0
4314407,Pelotas - RS,2010,Total,96.1
4314423,Picada Café - RS,2010,Total,97.8
4314456,Pinhal - RS,2010,Total,91.4
4314464,Pinhal da Serra - RS,2010,Total,92.5
4314472,Pinhal Grande - RS,2010,Total,92.7
4314498,Pinheirinho do Vale - RS,2010,Total,90.5
4314506,Pinheiro Machado - RS,2010,Total,90.9
4314555,Pirapó - RS,2010,Total,87.2
4314605,Piratini - RS,2010,Total,90.4
4314704,Planalto - RS,2010,Total,89.7
4314753,Poço das Antas - RS,2010,Total,97.5
4314779,Pontão - RS,2010,Total,95.5
4314787,Ponte Preta - RS,2010,Total,94.0
4314803,Portão - RS,2010,Total,95.7
4314902,Porto Alegre - RS,2010,Total,97.8
4315008,Porto Lucena - RS,2010,Total,91.8
4315057,Porto Mauá - RS,2010,Total,93.9
4315073,Porto Vera Cruz - RS,2010,Total,92.7
4315107,Porto Xavier - RS,2010,Total,89.8
4315131,Pouso Novo - RS,2010,Total,91.8
4315149,Presidente Lucena - RS,2010,Total,97.9
4315156,Progresso - RS,2010,Total,92.0
4315172,Protásio Alves - RS,2010,Total,93.4
4315206,Putinga - RS,2010,Total,91.8
4315305,Quaraí - RS,2010,Total,94.8
4315313,Quatro Irmãos - RS,2010,Total,90.7
4315321,Quevedos - RS,2010,Total,92.3
4315354,Quinze de Novembro - RS,2010,Total,96.9
4315404,Redentora - RS,2010,Total,85.3
4315453,Relvado - RS,2010,Total,95.6
4315503,Restinga Sêca - RS,2010,Total,93.4
4315552,Rio dos Índios - RS,2010,Total,86.6
4315602,Rio Grande - RS,2010,Total,95.6
4315701,Rio Pardo - RS,2010,Total,92.3
4315750,Riozinho - RS,2010,Total,92.4
4315800,Roca Sales - RS,2010,Total,97.0
4315909,Rodeio Bonito - RS,2010,Total,92.5
4315958,Rolador - RS,2010,Total,92.7
4316006,Rolante - RS,2010,Total,93.9
4316105,Ronda Alta - RS,2010,Total,93.3
4316204,Rondinha - RS,2010,Total,96.0
4316303,Roque Gonzales - RS,2010,Total,93.4
4316402,Rosário do Sul - RS,2010,Total,92.8
4316428,Sagrada Família - RS,2010,Total,88.1
4316436,Saldanha Marinho - RS,2010,Total,95.1
4316451,Salto do Jacuí - RS,2010,Total,92.1
4316477,Salvador das Missões - RS,2010,Total,98.2
4316501,Salvador do Sul - RS,2010,Total,97.8
4316600,Sananduva - RS,2010,Total,94.8
4316709,Santa Bárbara do Sul - RS,2010,Total,93.8
4316733,Santa Cecília do Sul - RS,2010,Total,95.3
4316758,Santa Clara do Sul - RS,2010,Total,96.3
4316808,Santa Cruz do Sul - RS,2010,Total,96.8
4316907,Santa Maria - RS,2010,Total,97.0
4316956,Santa Maria do Herval - RS,2010,Total,98.2
4316972,Santa Margarida do Sul - RS,2010,Total,88.9
4317004,Santana da Boa Vista - RS,2010,Total,87.1
4317103,Sant'Ana do Livramento - RS,2010,Total,96.0
4317202,Santa Rosa - RS,2010,Total,96.5
4317251,Santa Tereza - RS,2010,Total,96.7
4317301,Santa Vitória do Palmar - RS,2010,Total,94.1
4317400,Santiago - RS,2010,Total,95.6
4317509,Santo Ângelo - RS,2010,Total,96.0
4317558,Santo Antônio do Palma - RS,2010,Total,95.2
4317608,Santo Antônio da Patrulha - RS,2010,Total,91.6
4317707,Santo Antônio das Missões - RS,2010,Total,91.4
4317756,Santo Antônio do Planalto - RS,2010,Total,94.8
4317806,Santo Augusto - RS,2010,Total,91.6
4317905,Santo Cristo - RS,2010,Total,97.5
4317954,Santo Expedito do Sul - RS,2010,Total,92.8
4318002,São Borja - RS,2010,Total,94.0
4318051,São Domingos do Sul - RS,2010,Total,95.8
4318101,São Francisco de Assis - RS,2010,Total,92.0
4318200,São Francisco de Paula - RS,2010,Total,93.2
4318309,São Gabriel - RS,2010,Total,92.6
4318408,São Jerônimo - RS,2010,Total,92.1
4318424,São João da Urtiga - RS,2010,Total,91.6
4318432,São João do Polêsine - RS,2010,Total,95.7
4318440,São Jorge - RS,2010,Total,96.4
4318457,São José das Missões - RS,2010,Total,91.3
4318465,São José do Herval - RS,2010,Total,85.5
4318481,São José do Hortêncio - RS,2010,Total,98.7
4318499,São José do Inhacorá - RS,2010,Total,97.5
4318507,São José do Norte - RS,2010,Total,84.0
4318606,São José do Ouro - RS,2010,Total,94.4
4318614,São José do Sul - RS,2010,Total,97.8
4318622,São José dos Ausentes - RS,2010,Total,93.6
4318705,São Leopoldo - RS,2010,Total,97.0
4318804,São Lourenço do Sul - RS,2010,Total,95.3
4318903,São Luiz Gonzaga - RS,2010,Total,93.8
4319000,São Marcos - RS,2010,Total,96.3
4319109,São Martinho - RS,2010,Total,94.3
4319125,São Martinho da Serra - RS,2010,Total,91.1
4319158,São Miguel das Missões - RS,2010,Total,91.7
4319208,São Nicolau - RS,2010,Total,88.4
4319307,São Paulo das Missões - RS,2010,Total,94.2
4319356,São Pedro da Serra - RS,2010,Total,98.2
4319364,São Pedro das Missões - RS,2010,Total,87.2
4319372,São Pedro do Butiá - RS,2010,Total,97.9
4319406,São Pedro do Sul - RS,2010,Total,94.6
4319505,São Sebastião do Caí - RS,2010,Total,96.7
4319604,São Sepé - RS,2010,Total,93.0
4319703,São Valentim - RS,2010,Total,91.4
4319711,São Valentim do Sul - RS,2010,Total,96.0
4319737,São Valério do Sul - RS,2010,Total,87.1
4319752,São Vendelino - RS,2010,Total,98.9
4319802,São Vicente do Sul - RS,2010,Total,93.1
